,project_id,nbr_inquiries,status_deal,inquiry_created_at,total_price,paid_at,budget_day,duration_event_days,nbr_days_before_event,event_type,currency,main_nbr_admin_message,main_nbr_renter_message,main_nbr_lo_message,private_lo_nbr_admin_message,private_lo_nbr_lo_message,private_renter_nbr_admin_message,private_renter_nbr_renter_message
136,a0E1p00000jxrscEAA,1,failed,2018-02-23 11:54:10,4761.6,,680.2285714285715,7.0,109.0,Pop-Up Store,GBP,8.0,14.0,9.0,0.0,0.0,0.0,0.0
137,a0E1p00000jxs6UEAQ,2,failed,2018-01-18 13:30:17,3744.0,,3744.0,1.0,160.0,Fashion Show,EUR,0.0,1.0,0.5,0.0,0.0,0.0,0.0
138,a0E1p00000jxskyEAA,2,success,2018-01-18 16:06:45,12000.0,2018-01-22 19:28:45.732,2000.0,6.0,60.0,Product Launch,USD,0.0,11.0,6.0,0.0,0.0,0.0,0.0
139,a0E1p00000jxsoVEAQ,14,failed,2018-01-29 18:41:38,810.6285714285715,,378.29333333333335,2.142857142857143,65.35714285714286,Pop-Up Store,EUR,0.07142857142857142,0.7857142857142857,0.8571428571428571,0.0,0.0,0.0,0.0
140,a0E1p00000jxsvGEAQ,1,failed,2018-01-18 17:13:29,1728.0,,432.0,4.0,119.0,Pop-Up Store,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,a0E1p00000jxtKBEAY,3,failed,2018-01-18 20:33:35,8205.713333333333,,512.8570833333333,16.0,45.0,Pop-Up Store,USD,0.0,2.3333333333333335,2.3333333333333335,0.0,0.0,0.0,0.0
142,a0E1p00000jxtLTEAY,1,failed,2018-01-18 20:44:57,31.94,,1.451818181818182,22.0,234.0,Art Opening,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,a0E1p00000jxtNFEAY,1,failed,2018-01-18 21:37:41,7200.0,,7200.0,1.0,51.0,Food Event,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,a0E1p00000jxtNKEAY,4,failed,2018-01-18 21:42:00,3690.0,,3690.0,1.0,51.0,Food Event,USD,0.0,0.0,0.5,0.0,0.0,0.0,0.0
145,a0E1p00000jxtPpEAI,1,success,2018-01-19 00:52:51,496.0,2018-01-27 14:55:40.054,124.0,4.0,69.0,Pop-Up Store,EUR,0.0,10.0,8.0,0.0,0.0,0.0,0.0
146,a0E1p00000jxtRDEAY,13,success,2018-03-12 14:58:57,1440.0,2018-03-28 11:57:10.644,205.71428571428572,7.0,71.0,Pop-Up Store,EUR,0.0,6.0,4.0,3.0,2.0,2.0,1.0
147,a0E1p00000jxv9iEAA,2,failed,2018-01-19 09:53:03,17280.0,,3840.0,4.5,358.0,Fashion Showroom,EUR,0.0,1.5,1.5,0.0,0.0,0.0,0.0
148,a0E1p00000jxvD1EAI,1,success,2018-01-19 10:33:15,216.0,2018-01-21 12:06:05.793,216.0,1.0,32.0,Late Night Event (after 10pm),EUR,0.0,0.0,2.0,0.0,0.0,0.0,0.0
149,a0E1p00000jxvL3EAI,4,success,2018-02-07 19:15:38,2736.0,2018-02-20 12:50:46.554,91.2,30.0,114.0,Pop-Up Store,EUR,0.0,12.0,12.0,1.0,0.0,0.0,0.0
150,a0E1p00000jxwrLEAQ,3,failed,2018-01-19 22:35:17,2580.0,,860.0,3.0,56.0,Product Launch,USD,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.0,0.0,0.0,0.0
151,a0E1p00000jxwsjEAA,1,failed,2018-01-20 00:05:54,2520.0,,360.0,7.0,82.0,Pop-Up Store,EUR,0.0,0.0,1.0,0.0,0.0,0.0,0.0
152,a0E1p00000jxwuLEAQ,5,success,2018-02-26 17:45:17,540.0,2018-02-27 19:47:42.087,540.0,1.0,151.0,Art Opening,GBP,0.0,0.0,1.0,0.0,0.0,0.0,0.0
153,a0E1p00000jxwzGEAQ,1,failed,2018-01-20 18:06:07,2.42,,1.21,2.0,140.0,Art Opening,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,a0E1p00000jxwzfEAA,1,failed,2018-01-20 21:05:09,7200.0,,1440.0,5.0,79.0,Art Opening,USD,0.0,0.0,1.0,0.0,0.0,0.0,0.0
155,a0E1p00000jxx25EAA,3,failed,2018-01-21 00:52:37,1420.0,,710.0,2.0,178.66666666666666,Art Opening,USD,0.6666666666666666,0.0,2.3333333333333335,0.0,0.0,0.6666666666666666,0.0
156,a0E1p00000jxx2PEAQ,1,success,2018-01-21 02:37:21,1500.0,2018-02-26 23:54:42.25,300.0,5.0,89.0,Pop-Up Store,USD,2.0,11.0,11.0,0.0,0.0,0.0,0.0
157,a0E1p00000jxx38EAA,3,failed,2018-01-21 07:11:23,9874.283333333333,,1481.1425,6.666666666666667,56.666666666666664,Pop-Up Store,USD,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
158,a0E1p00000jxx7PEAQ,3,failed,2018-01-21 12:58:53,1241.8666666666668,,413.9555555555556,3.0,69.66666666666667,Art Opening,GBP,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0
159,a0E1p00000jxyHTEAY,1,failed,2018-01-21 15:27:36,1440.0,,144.0,10.0,61.0,Pop-Up Store,EUR,0.0,9.0,10.0,0.0,0.0,0.0,0.0
160,a0E1p00000jxyHxEAI,3,failed,2018-01-21 16:21:26,3468.0,,520.1999999999999,6.666666666666667,45.0,Art Opening,USD,0.0,3.3333333333333335,2.6666666666666665,0.0,0.0,0.0,0.0
161,a0E1p00000jxykpEAA,6,success,2018-01-21 18:55:08,558.0,2018-01-24 11:25:59.689,186.0,3.0,47.0,Pop-Up Store,EUR,0.0,1.0,3.0,0.0,0.0,0.0,0.0
162,a0E1p00000jxykzEAA,3,failed,2018-01-21 19:43:56,1120.0,,419.99999999999994,2.666666666666667,122.66666666666667,Art Opening,USD,0.0,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0
163,a0E1p00000jxyq4EAA,1,failed,2018-01-22 02:07:20,480.0,,480.0,1.0,61.0,Pop-Up Store,USD,0.0,1.0,1.0,0.0,0.0,0.0,0.0
164,a0E1p00000jxzoFEAQ,1,failed,2018-01-22 04:41:10,1152.0,,144.0,8.0,337.0,Art Opening,EUR,0.0,1.0,0.0,0.0,0.0,0.0,0.0
165,a0E1p00000jy253EAA,2,failed,2018-01-22 15:12:05,3312.0,,106.83870967741936,31.0,99.0,Pop-Up Store,EUR,0.0,1.5,2.0,0.0,0.0,0.0,0.0
166,a0E1p00000jy25hEAA,3,success,2018-01-22 15:24:06,1008.0,2018-02-12 14:56:15.833,1008.0,1.0,45.0,Corporate Event,EUR,0.0,3.0,2.0,0.0,0.0,0.0,0.0
167,a0E1p00000jy266EAA,4,failed,2018-02-02 12:29:17,15718.225,,183.30291545189505,85.75,96.0,Product Launch,GBP,0.75,1.5,0.5,0.0,0.0,0.0,0.0
168,a0E1p00000jy2nVEAQ,3,failed,2018-01-30 20:15:39,8240.0,,3531.428571428572,2.333333333333333,66.33333333333333,Product Launch,USD,0.3333333333333333,2.6666666666666665,3.3333333333333335,0.0,0.0,0.0,0.0
169,a0E1p00000jy32tEAA,3,failed,2018-01-22 18:19:40,721.3333333333334,,721.3333333333334,1.0,56.0,Photoshoot & Filming,EUR,0.3333333333333333,1.6666666666666667,2.6666666666666665,0.0,0.0,0.0,0.0
170,a0E1p00000jy36bEAA,1,success,2018-01-22 19:45:01,3198.0,2018-01-29 18:48:05.895,399.75,8.0,35.0,Pop-Up Store,USD,0.0,1.0,1.0,0.0,0.0,0.0,0.0
171,a0E1p00000jy3I8EAI,4,failed,2018-01-22 23:40:04,2988.0,,478.08,6.25,38.0,Fashion Showroom,EUR,0.0,2.5,1.75,0.0,0.0,0.0,0.0
172,a0E1p00000jy3MPEAY,4,failed,2018-01-23 06:42:32,870.0,,696.0,1.25,100.5,Pop-Up Store,USD,0.5,1.5,1.5,0.0,0.25,0.0,0.0
173,a0E1p00000jy3kiEAA,1,failed,2018-01-23 09:18:54,3600.0,,3600.0,1.0,63.0,Product Launch,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,a0E1p00000jy5IVEAY,1,failed,2018-01-23 14:18:38,8640.0,,141.63934426229508,61.0,98.0,Pop-Up Store,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,a0E1p00000jy69rEAA,4,failed,2018-01-23 17:20:56,4200.0,,1292.3076923076924,3.25,124.0,Pop-Up Store,USD,1.5,5.25,7.75,0.0,0.0,0.75,0.0
176,a0E1p00000jy6TrEAI,2,failed,2018-01-23 18:23:05,38670.0,,4296.666666666667,9.0,302.0,Pop-Up Store,USD,0.0,2.5,2.0,0.0,0.0,0.0,0.0
177,a0E1p00000jy6UBEAY,1,failed,2018-01-23 18:30:09,360.0,,360.0,1.0,46.0,Product Launch,USD,1.0,0.0,1.0,0.0,0.0,0.0,0.0
178,a0E1p00000jy6ZzEAI,2,failed,2018-03-12 11:16:17,10092.86,,1187.3952941176472,8.5,81.0,Pop-Up Store,USD,2.5,3.0,2.0,0.0,0.0,1.0,0.0
179,a0E1p00000jy6a9EAA,1,failed,2018-01-23 19:34:40,300.0,,300.0,1.0,102.0,Pop-Up Store,USD,0.0,3.0,4.0,0.0,0.0,0.0,0.0
180,a0E1p00000jy6j6EAA,1,failed,2018-01-23 22:55:21,18942.85,,1457.1423076923077,13.0,107.0,Product Launch,USD,3.0,1.0,2.0,0.0,0.0,1.0,0.0
181,a0E1p00000jy6lvEAA,1,failed,2018-01-24 02:04:48,5160.0,,5160.0,1.0,54.0,Corporate Event,USD,0.0,4.0,3.0,0.0,0.0,0.0,0.0
182,a0E1p00000jy6zsEAA,1,failed,2018-01-24 04:21:04,0.0,,0.0,4.0,85.0,Art Opening,USD,0.0,1.0,2.0,0.0,0.0,0.0,0.0
183,a0E1p00000jy7gsEAA,2,success,2018-01-27 23:55:49,660.0,2018-01-30 03:15:59.152,660.0,1.0,11.0,Photoshoot & Filming,USD,0.0,0.0,1.0,0.0,0.0,0.0,0.0
184,a0E1p00000jy8TyEAI,9,failed,2018-01-29 15:34:16,2237.3333333333335,,491.12195121951225,4.555555555555555,29.77777777777778,Pop-Up Store,EUR,0.1111111111111111,1.7777777777777777,2.0,0.0,0.0,0.0,0.0
185,a0E1p00000jy98mEAA,2,success,2018-01-23 14:10:29,658.27,2018-01-25 20:14:42.636,94.03857142857143,7.0,8.0,Pop-Up Store,EUR,0.0,3.0,2.0,0.0,0.0,0.0,0.0
186,a0E1p00000jy9vsEAA,1,success,2018-01-24 17:30:41,10000.0,2018-01-26 13:04:12.11,10000.0,1.0,18.0,Fashion Show,USD,0.0,8.0,3.0,0.0,0.0,0.0,0.0
187,a0E1p00000jyBBpEAM,1,failed,2018-01-25 01:33:08,1320.0,,1320.0,1.0,86.0,Pop-Up Store,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,a0E1p00000jyBBuEAM,1,failed,2018-01-25 01:49:40,3123.6,,100.76129032258065,31.0,96.0,Pop-Up Store,USD,0.0,5.0,6.0,0.0,0.0,0.0,0.0
189,a0E1p00000jyBPeEAM,1,success,2018-01-25 03:48:07,2688.0,2018-01-26 23:24:31.541,672.0,4.0,15.0,Art Opening,USD,0.0,2.0,2.0,0.0,0.0,0.0,0.0
190,a0E1p00000jyCuSEAU,4,failed,2018-01-25 10:13:13,8057.1425,,441.4872602739726,18.25,106.75,Art Opening,USD,0.0,0.25,0.25,0.0,0.0,0.0,0.0
191,a0E1p00000jyD2YEAU,2,success,2018-01-25 14:10:34,1008.0,2018-02-01 11:28:38.33,144.0,7.0,33.0,Fashion Showroom,EUR,1.0,10.0,4.0,0.0,0.0,0.0,0.0
192,a0E1p00000jyD37EAE,1,failed,2018-01-25 12:36:24,5760.0,,960.0,6.0,104.0,Art Opening,EUR,2.0,4.0,5.0,0.0,0.0,1.0,0.0
193,a0E1p00000jyD9jEAE,2,failed,2018-01-25 13:15:58,1296.0,,1296.0,1.0,42.0,Food Event,EUR,0.0,0.0,1.0,0.0,0.0,0.0,0.0
194,a0E1p00000jyDWUEA2,1,failed,2018-01-25 13:23:51,648.0,,216.0,3.0,36.0,Private Sale,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,a0E1p00000jyG8NEAU,1,failed,2018-01-25 17:34:54,480.0,,480.0,1.0,50.0,Art Opening,USD,1.0,0.0,3.0,1.0,0.0,0.0,0.0
196,a0E1p00000jyG9LEAU,9,success,2018-02-13 18:57:50,648.0,2018-02-21 10:22:16.872,216.0,3.0,17.0,Pop-Up Store,EUR,4.0,2.0,6.0,0.0,0.0,0.0,0.0
197,a0E1p00000jyGWpEAM,1,failed,2018-01-26 02:32:11,480.0,,480.0,1.0,92.0,Pop-Up Store,USD,0.0,0.0,1.0,0.0,0.0,0.0,0.0
198,a0E1p00000jyGdcEAE,1,failed,2018-01-26 06:07:06,7200.0,,1800.0,4.0,203.0,Product Launch,USD,0.0,2.0,3.0,0.0,0.0,0.0,0.0
199,a0E1p00000jyHemEAE,2,failed,2018-01-26 11:29:11,4397.135,,488.5705555555556,9.0,33.0,Fashion Showroom,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,a0E1p00000jyHhWEAU,9,failed,2018-01-26 11:43:27,12133.331111111112,,1103.0301010101011,11.0,135.0,Pop-Up Store,USD,0.7777777777777778,3.6666666666666665,4.777777777777778,0.0,0.0,0.7777777777777778,0.0
201,a0E1p00000jyHkSEAU,6,failed,2018-01-26 23:20:24,1010.0,,1010.0,1.0,84.66666666666667,Fashion Show,USD,1.1666666666666667,3.8333333333333335,3.6666666666666665,0.3333333333333333,0.16666666666666666,0.0,0.0
202,a0E1p00000jyJtPEAU,3,failed,2018-04-05 19:20:51,61800.0,,548.5207100591716,112.66666666666667,38.333333333333336,Pop-Up Store,USD,1.0,2.0,3.0,0.6666666666666666,0.0,0.0,0.0
203,a0E1p00000jyJtjEAE,1,failed,2018-01-26 20:37:14,7280.0,,78.27956989247312,93.0,34.0,Pop-Up Store,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,a0E1p00000jyJtoEAE,5,success,2018-02-07 15:47:20,518.4,2018-02-12 20:56:41.91,172.79999999999998,3.0,93.0,Pop-Up Store,EUR,0.0,8.0,9.0,0.0,0.0,0.0,0.0
205,a0E1p00000jyKESEA2,1,success,2018-02-01 03:19:52,1020.0,2018-02-03 02:19:00.873,1020.0,1.0,9.0,Private Sale,USD,0.0,6.0,7.0,0.0,0.0,0.0,0.0
206,a0E1p00000jyKF1EAM,1,failed,2018-01-28 02:40:04,0.0,,0.0,358.0,45.0,Pop-Up Store,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,a0E1p00000jyKJwEAM,1,failed,2018-01-28 14:06:05,777.83,,51.855333333333334,15.0,29.0,Pop-Up Store,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,a0E1p00000jyKKzEAM,1,success,2018-02-02 09:48:42,216.0,2018-02-05 10:28:48.793,216.0,1.0,21.0,Art Opening,GBP,2.0,1.0,3.0,0.0,0.0,0.0,0.0
209,a0E1p00000jyKLEEA2,1,failed,2018-01-28 16:00:57,0.0,,0.0,215.0,32.0,Shopping Mall,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,a0E1p00000jyKLxEAM,1,failed,2018-01-28 17:05:07,432.0,,432.0,1.0,55.0,Pop-Up Store,EUR,0.0,1.0,1.0,0.0,0.0,0.0,0.0
211,a0E1p00000jyL4dEAE,1,success,2018-01-29 01:15:49,840.0,2018-02-08 17:14:12.366,840.0,1.0,19.0,Pop-Up Store,USD,3.0,5.0,3.0,0.0,0.0,0.0,0.0
212,a0E1p00000jyLHfEAM,1,failed,2018-01-29 04:40:36,4320.0,,720.0,6.0,30.0,Fashion Showroom,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,a0E1p00000jyLU0EAM,3,failed,2018-02-06 12:38:04,3000.0,,600.0,5.0,21.0,Fashion Showroom,EUR,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
214,a0E1p00000jyM22EAE,1,failed,2018-01-29 09:00:35,1152.0,,1152.0,1.0,42.0,Corporate Event,EUR,0.0,0.0,1.0,0.0,0.0,0.0,0.0
215,a0E1p00000jyMWsEAM,6,success,2018-01-29 12:13:57,432.0,2018-02-07 10:23:14.448,432.0,1.0,41.0,Private Sale,EUR,2.0,6.0,11.0,0.0,0.0,0.0,0.0
216,a0E1p00000jyMYjEAM,1,failed,2018-01-29 12:27:47,2074.28,,51.857000000000006,40.0,98.0,Pop-Up Store,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,a0E1p00000jyMgYEAU,1,failed,2018-01-29 14:12:38,9100.0,,97.84946236559139,93.0,31.0,Pop-Up Store,USD,0.0,2.0,4.0,0.0,0.0,0.0,0.0
218,a0E1p00000jyMxiEAE,2,failed,2018-02-09 16:40:17,6575.995,,196.29835820895522,33.5,28.0,Pop-Up Store,GBP,2.5,2.5,2.0,0.0,0.0,0.0,0.0
219,a0E1p00000jyNXlEAM,1,failed,2018-01-29 17:58:55,2.42,,1.21,2.0,33.0,Food Event,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,a0E1p00000jyNieEAE,2,failed,2018-01-29 18:17:53,5528.575,,614.286111111111,9.0,66.5,Pop-Up Store,USD,0.0,2.0,4.0,0.0,0.0,0.0,0.0
221,a0E1p00000jyO5KEAU,2,failed,2018-01-29 20:47:01,2700.0,,900.0,3.0,55.5,Fashion Showroom,USD,0.0,5.5,3.0,0.0,0.0,0.0,0.0
222,a0E1p00000jyOAtEAM,2,failed,2018-01-31 18:27:07,4644.0,,4644.0,1.0,47.0,Pop-Up Store,EUR,0.0,0.0,1.0,0.0,0.0,0.0,0.0
223,a0E1p00000jyPNoEAM,1,failed,2018-01-30 10:45:47,11232.0,,1872.0,6.0,30.0,Fashion Showroom,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,a0E1p00000jyPPgEAM,3,failed,2018-01-31 10:32:18,2736.0,,2736.0,1.0,247.33333333333334,Fashion Show,GBP,1.3333333333333333,3.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.0,0.0
225,a0E1p00000jySh7EAE,1,failed,2018-01-30 18:10:30,60.0,,60.0,1.0,2.0,Pop-Up Store,USD,1.0,3.0,3.0,0.0,0.0,0.0,0.0
226,a0E1p00000jySkpEAE,1,failed,2018-01-30 18:38:02,9600.0,,320.0,30.0,136.0,Fashion Showroom,USD,1.0,0.0,0.0,0.0,0.0,0.0,0.0
227,a0E1p00000jySuWEAU,2,failed,2018-02-01 17:33:57,2026.8000000000002,,405.36,5.0,16.0,Fashion Showroom,GBP,0.0,0.0,0.5,0.0,0.0,0.0,0.0
228,a0E1p00000jySwrEAE,1,failed,2018-01-30 21:17:36,1371.43,,171.42875,8.0,2.0,Pop-Up Store,USD,0.0,0.0,4.0,0.0,0.0,0.0,0.0
229,a0E1p00000jyT15EAE,1,failed,2018-01-30 22:22:51,18000.0,,600.0,30.0,122.0,Pop-Up Store,USD,0.0,2.0,0.0,0.0,0.0,0.0,0.0
230,a0E1p00000jyT68EAE,1,failed,2018-01-30 23:50:10,3600.0,,1200.0,3.0,105.0,Product Launch,USD,3.0,3.0,3.0,0.0,0.0,1.0,0.0
231,a0E1p00000jyT7VEAU,1,failed,2018-01-31 01:21:33,1311.43,,145.71444444444444,9.0,51.0,Pop-Up Store,USD,0.0,0.0,1.0,0.0,0.0,0.0,0.0
232,a0E1p00000jyUMAEA2,20,failed,2018-01-31 13:12:58,1848.9599999999998,,551.9283582089552,3.35,127.75,Pop-Up Store,EUR,0.2,2.1,2.45,0.0,0.0,0.0,0.0
233,a0E1p00000jyUPeEAM,2,failed,2018-01-31 13:36:24,9438.0,,4719.0,2.0,51.0,Private Sale,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,a0E1p00000jyUVzEAM,1,failed,2018-01-31 14:19:18,18600.0,,845.4545454545455,22.0,42.0,Pop-Up Store,USD,1.0,5.0,4.0,0.0,0.0,0.0,0.0
235,a0E1p00000jyUknEAE,5,failed,2018-05-10 15:17:19,14757.12,,240.3439739413681,61.4,92.6,Late Night Event (after 10pm),USD,0.4,2.4,2.4,0.0,0.0,0.6,0.4
236,a0E1p00000jyUlREAU,1,failed,2018-01-31 15:40:38,7920.0,,88.98876404494382,89.0,1.0,Fashion Showroom,USD,1.0,2.0,4.0,0.0,0.0,0.0,0.0
237,a0E1p00000jyUnVEAU,2,failed,2018-01-31 15:58:46,12300.0,,410.0,30.0,60.0,Pop-Up Store,USD,1.0,1.0,2.0,0.0,0.0,0.0,0.0
238,a0E1p00000jyVKEEA2,1,failed,2018-01-31 16:41:42,12000.0,,1714.2857142857142,7.0,46.0,Product Launch,USD,1.0,1.0,2.0,0.0,0.0,0.0,0.0
239,a0E1p00000jyVMtEAM,1,failed,2018-01-31 17:04:20,9600.0,,1200.0,8.0,92.0,Product Launch,USD,2.0,0.0,0.0,0.0,0.0,0.0,0.0
240,a0E1p00000jyVMyEAM,5,failed,2018-01-31 17:29:16,3110.4,,1555.2,2.0,30.0,Late Night Event (after 10pm),GBP,0.0,0.0,0.8,0.0,0.0,0.0,0.0
241,a0E1p00000jyVNQEA2,1,failed,2018-01-31 17:04:32,18000.0,,600.0,30.0,92.0,Product Launch,USD,0.0,0.0,1.0,0.0,0.0,0.0,0.0
242,a0E1p00000jyVO9EAM,1,failed,2018-01-31 17:05:38,9600.0,,1200.0,8.0,92.0,Product Launch,USD,0.0,2.0,7.0,0.0,0.0,0.0,0.0
243,a0E1p00000jyVZ4EAM,1,failed,2018-01-31 17:50:07,1560.0,,780.0,2.0,31.0,Product Launch,USD,1.0,1.0,3.0,0.0,0.0,0.0,0.0
244,a0E1p00000jyVbZEAU,1,failed,2018-01-31 18:24:18,7200.0,,2400.0,3.0,119.0,Food Event,USD,7.0,6.0,7.0,0.0,0.0,3.0,1.0
245,a0E1p00000jyVc3EAE,23,failed,2018-01-31 19:16:37,615.9582608695653,,240.11932203389833,2.5652173913043477,25.73913043478261,Pop-Up Store,EUR,0.30434782608695654,2.260869565217391,2.8260869565217392,0.0,0.0,0.0,0.0
246,a0E1p00000jyVjWEAU,6,success,2018-02-13 15:24:36,3600.0,2018-02-26 18:55:25.965,1800.0,2.0,49.0,Pop-Up Store,USD,1.0,3.0,1.0,1.0,0.0,5.0,4.0
247,a0E1p00000jyVjgEAE,1,failed,2018-01-31 20:25:21,12400.8,,387.525,32.0,43.0,Product Launch,USD,1.0,8.0,5.0,0.0,0.0,0.0,0.0
248,a0E1p00000jyVk5EAE,1,failed,2018-01-31 20:31:31,300.0,,300.0,1.0,32.0,Corporate Event,USD,0.0,0.0,1.0,0.0,0.0,0.0,0.0
249,a0E1p00000jyVkUEAU,1,failed,2018-01-31 20:36:33,300.0,,300.0,1.0,67.0,Corporate Event,USD,4.0,6.0,13.0,2.0,1.0,0.0,0.0
250,a0E1p00000jyVvbEAE,1,failed,2018-02-01 05:42:46,600.0,,600.0,1.0,65.0,Pop-Up Store,USD,2.0,0.0,3.0,0.0,0.0,3.0,0.0
251,a0E1p00000jyWHjEAM,3,failed,2018-02-01 07:51:11,1290.0,,552.8571428571429,2.333333333333333,78.33333333333333,Product Launch,USD,2.0,5.333333333333333,8.333333333333334,0.0,0.0,1.3333333333333333,0.0
252,a0E1p00000jyWSqEAM,1,failed,2018-02-01 08:25:47,190285.71,,1028.5714054054054,185.0,28.0,Pop-Up Store,GBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,a0E1p00000jyWXHEA2,1,failed,2018-02-01 10:20:04,288.0,,288.0,1.0,86.0,Food Event,GBP,3.0,2.0,0.0,1.0,0.0,0.0,0.0
254,a0E1p00000jyWffEAE,4,success,2018-02-02 11:59:39,3191.99,2018-02-10 11:14:32.221,27.756434782608693,115.0,35.0,Pop-Up Store,EUR,0.0,2.0,3.0,0.0,0.0,0.0,0.0
255,a0E1p00000jyWg9EAE,18,failed,2018-01-24 16:11:11,2079.8844444444444,,309.40429752066115,6.722222222222222,53.05555555555556,Pop-Up Store,EUR,0.1111111111111111,1.5555555555555556,1.8333333333333333,0.0,0.0,0.0,0.0
256,a0E1p00000jyWgJEAU,1,success,2018-02-01 11:11:50,4200.0,2018-02-06 04:58:00.708,600.0,7.0,13.0,Pop-Up Store,USD,1.0,13.0,14.0,0.0,0.0,0.0,0.0
257,a0E1p00000jyWgTEAU,1,failed,2018-01-23 22:07:53,1728.0,,216.0,8.0,303.0,Art Opening,EUR,0.0,1.0,0.0,0.0,0.0,0.0,0.0
258,a0E1p00000jyWhMEAU,12,failed,2018-02-12 10:33:44,5174.400000000001,,526.2101694915254,9.833333333333334,37.916666666666664,Pop-Up Store,GBP,1.25,2.25,3.0,0.08333333333333333,0.08333333333333333,0.0,0.0
259,a0E1p00000jyWiPEAU,1,failed,2018-02-01 11:25:46,18000.0,,3600.0,5.0,73.0,Pop-Up Store,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,a0E1p00000jyWiyEAE,1,failed,2018-02-01 11:31:41,0.0,,0.0,214.0,120.0,Pop-Up Store,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,a0E1p00000jyWnFEAU,13,success,2018-02-02 12:57:52,3024.0,2018-02-12 16:43:29.902,432.0,7.0,31.0,Fashion Showroom,EUR,1.0,11.0,9.0,0.0,0.0,0.0,0.0
262,a0E1p00000jyWqfEAE,1,success,2018-02-01 13:18:47,1560.0,2018-02-02 21:00:29.991,780.0,2.0,5.0,Fashion Showroom,USD,0.0,10.0,9.0,0.0,0.0,0.0,0.0
263,a0E1p00000jyWyYEAU,1,failed,2018-02-01 14:13:14,3456.0,,1152.0,3.0,61.0,Product Launch,GBP,2.0,4.0,3.0,0.0,0.0,0.0,0.0
264,a0E1p00000jyXJbEAM,2,failed,2018-02-05 13:37:20,5400.0,,5400.0,1.0,23.0,Product Launch,EUR,1.5,0.5,2.5,0.0,0.0,0.0,0.0
265,a0E1p00000jyXPGEA2,3,failed,2018-02-01 16:16:53,32800.0,,1058.0645161290322,31.0,181.0,Pop-Up Store,USD,0.0,1.0,1.0,0.0,0.0,0.0,0.0
266,a0E1p00000jyXPiEAM,5,failed,2018-02-01 16:20:28,3839.04,,3839.04,1.0,29.0,Product Launch,EUR,0.4,2.2,2.4,0.0,0.0,0.0,0.0
267,a0E1p00000jyXQ7EAM,1,failed,2018-01-29 10:18:38,17777.13,,1045.7135294117647,17.0,283.0,Pop-Up Store,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,a0E1p00000jyXXiEAM,1,failed,2018-02-01 17:30:33,576.0,,82.28571428571429,7.0,72.0,Pop-Up Store,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,a0E1p00000jyXlNEAU,13,failed,2018-02-06 16:20:26,8466.593846153846,,909.6340495867768,9.307692307692308,64.3076923076923,Art Opening,USD,0.7692307692307693,0.46153846153846156,2.1538461538461537,0.0,0.0,0.07692307692307693,0.0
270,a0E1p00000jyXnTEAU,3,failed,2018-02-01 21:42:35,3840.0,,185.8064516129032,20.666666666666668,49.666666666666664,Art Opening,USD,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.0,0.0,0.6666666666666666,0.0
271,a0E1p00000jyXqSEAU,2,failed,2018-02-02 00:22:22,2160.0,,2160.0,1.0,81.0,Corporate Event,USD,1.5,3.0,4.0,0.0,0.0,0.0,0.0
272,a0E1p00000jyavLEAQ,5,failed,2018-02-12 16:35:53,3363.8340000000003,,271.276935483871,12.4,25.6,Pop-Up Store,GBP,1.6,5.4,3.8,0.4,0.2,0.2,0.0
